Character	Quote
Elizabeth Bennet	“ And have you heard from him often ? ”
Elizabeth Bennet	“ And my mother -- how is she ? How are you all ? ”
Elizabeth Bennet	“ But you -- how are you ? ”
Elizabeth Bennet	“ You look pale . How much you must have gone through ! ”
Elizabeth Bennet	“ Oh , thoughtless , thoughtless Lydia ! ”
Elizabeth Bennet	“ What a letter is this , to be written at such a moment ! But at least it shows that _ she _ was serious in the object of her journey . Whatever he might afterwards persuade her to , it was not on her side a _ scheme _ of infamy . My poor father ! how he must have felt it ! ”
Elizabeth Bennet	“ Oh , Jane , ”
Elizabeth Bennet	“ was there a servant belonging to it who did not know the whole story before the end of the day ? ”
Elizabeth Bennet	“ She had better have stayed at home , ”
Elizabeth Bennet	“ perhaps she _ meant _ well , but , under such a misfortune as this , one can not see too little of one ’s neighbours . Assistance is impossible ; condolence , insufferable . Let them triumph over us at a distance , and be satisfied . ”
Elizabeth Bennet	“ My dear Sir , * /
Elizabeth Bennet	“ I feel myself called upon , by our relationship , and my situation in life , to condole with you on the grievous affliction you are now suffering under , of which we were yesterday informed by a letter from Hertfordshire . Be assured , my dear sir , that Mrs. Collins and myself sincerely sympathize with you , and all your respectable family , in your present distress , which must be of the bitterest kind , because proceeding from a cause which no time can remove . No arguments shall be wanting on my part , that can alleviate so severe a misfortune ; or that may comfort you , under a circumstance that must be , of all others , most afflicting to a parent ’s mind . The death of your daughter would have been a blessing in comparison of this . And it is the more to be lamented , because there is reason to suppose , as my dear Charlotte informs me , that this licentiousness of behaviour in your daughter has proceeded from a faulty degree of indulgence ; though , at the same time , for the consolation of yourself and Mrs. Bennet , I am inclined to think that her own disposition must be naturally bad , or she could not be guilty of such an enormity , at so early an age . Howsoever that may be , you are grievously to be pitied ; in which opinion I am not only joined by Mrs. Collins , but likewise by Lady Catherine and her daughter , to whom I have related the affair . They agree with me in apprehending that this false step in one daughter will be injurious to the fortunes of all the others : for who , as Lady Catherine herself condescendingly says , will connect themselves with such a family ? And this consideration leads me , moreover , to reflect , with augmented satisfaction , on a certain event of last November ; for had it been otherwise , I must have been involved in all your sorrow and disgrace . Let me advise you , then , my dear sir , to console yourself as much as possible , to throw off your unworthy child from your affection for ever , and leave her to reap the fruits of her own heinous offence .
Elizabeth Bennet	“ I am , dear sir , ”
Elizabeth Bennet	“ You must not be too severe upon yourself , ”
Elizabeth Bennet	“ You may well warn me against such an evil . Human nature is so prone to fall into it ! No , Lizzy , let me once in my life feel how much I have been to blame . I am not afraid of being overpowered by the impression . It will pass away soon enough . ”
Elizabeth Bennet	“ Yes ; where else can they be so well concealed ? ”
Elizabeth Bennet	“ I have seen them both . They are not married , nor can I find there was any intention of being so ; but if you are willing to perform the engagements which I have ventured to make on your side , I hope it will not be long before they are . All that is required of you is , to assure to your daughter , by settlement , her equal share of the five thousand pounds , secured among your children after the decease of yourself and my sister ; and , moreover , to enter into an engagement of allowing her , during your life , one hundred pounds per annum . These are conditions which , considering everything , I had no hesitation in complying with , as far as I thought myself privileged , for you . I shall send this by express , that no time may be lost in bringing me your answer . You will easily comprehend , from these particulars , that Mr. Wickham ’s circumstances are not so hopeless as they are generally believed to be . The world has been deceived in that respect ; and I am happy to say , there will be some little money , even when all his debts are discharged , to settle on my niece , in addition to her own fortune . If , as I conclude will be the case , you send me full powers to act in your name throughout the whole of this business , I will immediately give directions to Haggerston for preparing a proper settlement . There will not be the smallest occasion for your coming to town again ; therefore stay quietly at Longbourn , and depend on my diligence and care . Send back your answer as soon as you can , and be careful to write explicitly . We have judged it best that my niece should be married from this house , of which I hope you will approve . She comes to us to - day . I shall write again as soon as anything more is determined on . Yours , etc .
Elizabeth Bennet	“ EDW . GARDINER . ”
Elizabeth Bennet	“ Is it possible ? ”
Elizabeth Bennet	“ Can it be possible that he will marry her ? ”
Elizabeth Bennet	“ And have you answered the letter ? ”
Elizabeth Bennet	“ No ; but it must be done soon . ”
Elizabeth Bennet	“ Oh ! my dear father , ”
Elizabeth Bennet	“ come back and write immediately . Consider how important every moment is in such a case . ”
Elizabeth Bennet	“ And -- may I ask ? ”
Elizabeth Bennet	“ but the terms , I suppose , must be complied with . ”
Elizabeth Bennet	“ And they _ must _ marry ! Yet he is _ such _ a man . ”
Elizabeth Bennet	“ That is very true , ”
Elizabeth Bennet	“ though it had not occurred to me before . His debts to be discharged , and something still to remain ! Oh , it must be my uncle ’s doings ! Generous , good man , I am afraid he has distressed himself . A small sum could not do all this . ”
Elizabeth Bennet	“ And they are really to be married ! ”
Elizabeth Bennet	“ How strange this is ! and for _ this _ we are to be thankful . That they should marry , small as is their chance of happiness , and wretched as is his character , we are forced to rejoice ! Oh , Lydia ! ”
Elizabeth Bennet	“ If we are ever able to learn what Wickham ’s debts have been , ”
Elizabeth Bennet	“ and how much is settled on his side on our sister , we shall exactly know what Mr. Gardiner has done for them , because Wickham has not sixpence of his own . The kindness of my uncle and aunt can never be requited . Their taking her home , and affording her their personal protection and countenance , is such a sacrifice to her advantage as years of gratitude can not enough acknowledge . By this time she is actually with them ! If such goodness does not make her miserable now , she will never deserve to be happy ! What a meeting for her , when she first sees my aunt ! ”
Elizabeth Bennet	“ Their conduct has been such , ”
Elizabeth Bennet	“ as neither you , nor I , nor anybody , can ever forget . It is useless to talk of it . ”
Elizabeth Bennet	“ I thank you for my share of the favour , ”
Elizabeth Bennet	“ but I do not particularly like your way of getting husbands . ”
Elizabeth Bennet	“ Lizzy , I never gave _ you _ an account of my wedding , I believe . You were not by , when I told mamma , and the others , all about it . Are not you curious to hear how it was managed ? ”
Elizabeth Bennet	“ No , really , ”
Elizabeth Bennet	“ I think there can not be too little said on the subject . ”
Elizabeth Bennet	“ La ! You are so strange ! But I must tell you how it went off . We were married , you know , at St. Clement ’s , because Wickham ’s lodgings were in that parish . And it was settled that we should all be there by eleven o’clock . My uncle and aunt and I were to go together ; and the others were to meet us at the church .
Elizabeth Bennet	“ Well , Monday morning came , and I was in such a fuss ! I was so afraid , you know , that something would happen to put it off , and then I should have gone quite distracted . And there was my aunt , all the time I was dressing , preaching and talking away just as if she was reading a sermon . However , I did not hear above one word in ten , for I was thinking , you may suppose , of my dear Wickham . I longed to know whether he would be married in his blue coat .
Elizabeth Bennet	“ Well , and so we breakfasted at ten as usual : I thought it would never be over ; for , by the bye , you are to understand that my uncle and aunt were horrid unpleasant all the time I was with them . If you ’ll believe me , I did not once put my foot out of doors , though I was there a fortnight . Not one party , or scheme , or anything ! To be sure , London was rather thin , but , however , the Little Theatre was open .
Elizabeth Bennet	“ Well , and so , just as the carriage came to the door , my uncle was called away upon business to that horrid man Mr. Stone . And then , you know , when once they get together , there is no end of it . Well , I was so frightened I did not know what to do , for my uncle was to give me away ; and if we were beyond the hour we could not be married all day . But , luckily , he came back again in ten minutes ’ time , and then we all set out . However , I recollected afterwards , that if he _ had _ been prevented going , the wedding need not be put off , for Mr. Darcy might have done as well . ”
Elizabeth Bennet	“ Mr. Darcy ! ”
Elizabeth Bennet	“ Oh , yes ! he was to come there with Wickham , you know . But , gracious me ! I quite forgot ! I ought not to have said a word about it . I promised them so faithfully ! What will Wickham say ? It was to be such a secret ! ”
Elizabeth Bennet	“ Oh , certainly , ”
Elizabeth Bennet	“ we will ask you no questions . ”
Elizabeth Bennet	“ You may readily comprehend , ”
Elizabeth Bennet	“ what my curiosity must be to know how a person unconnected with any of us , and , comparatively speaking , a stranger to our family , should have been amongst you at such a time . Pray write instantly , and let me understand it -- unless it is , for very cogent reasons , to remain in the secrecy which Lydia seems to think necessary ; and then I must endeavour to be satisfied with ignorance . ”
Elizabeth Bennet	“ Not that I _ shall _ , though , ”
Elizabeth Bennet	“ and , my dear aunt , if you do not tell me in an honourable manner , I shall certainly be reduced to tricks and stratagems to find it out . ”
Elizabeth Bennet	“ You certainly do , ”
Elizabeth Bennet	“ but it does not follow that the interruption must be unwelcome . ”
Elizabeth Bennet	“ True . Are the others coming out ? ”
Elizabeth Bennet	“ Perhaps preparing for his marriage with Miss de Bourgh , ”
Elizabeth Bennet	“ It must be something particular to take him there at this time of year . ”
Elizabeth Bennet	“ Yes ; he introduced us to his sister . ”
Elizabeth Bennet	“ Very much . ”
Elizabeth Bennet	“ I dare say she will ; she has got over the most trying age . ”
Elizabeth Bennet	“ I do not recollect that we did . ”
Elizabeth Bennet	“ How should you have liked making sermons ? ”
Elizabeth Bennet	“ I _ have _ heard from authority , which I thought _ as good _ , that it was left you conditionally only , and at the will of the present patron . ”
Elizabeth Bennet	“ I _ did _ hear , too , that there was a time when sermon - making was not so palatable to you as it seems to be at present ; that you actually declared your resolution of never taking orders , and that the business had been compromised accordingly . ”
Elizabeth Bennet	“ This is the consequence , you see , madam , of marrying a daughter , ”
Elizabeth Bennet	“ It must make you better satisfied that your other four are single . ”
Elizabeth Bennet	“ Yet it is hard , ”
Elizabeth Bennet	“ that this poor man can not come to a house , which he has legally hired , without raising all this speculation ! I _ will _ leave him to himself . ”
Elizabeth Bennet	“ I wish I could say anything to comfort you , ”
Elizabeth Bennet	“ but it is wholly out of my power . You must feel it ; and the usual satisfaction of preaching patience to a sufferer is denied me , because you have always so much . ”
Elizabeth Bennet	“ Some acquaintance or other , my dear , I suppose ; I am sure I do not know . ”
Elizabeth Bennet	“ Could I expect it to be otherwise ? ”
Elizabeth Bennet	“ Yet why did he come ? ”
Elizabeth Bennet	“ The first wish of my heart , ”
Elizabeth Bennet	“ is never more to be in company with either of them . Their society can afford no pleasure that will atone for such wretchedness as this ! Let me never see either one or the other again ! ”
Elizabeth Bennet	“ Why , if he came only to be silent , grave , and indifferent , ”
Elizabeth Bennet	“ did he come at all ? ”
Elizabeth Bennet	“ He could be still amiable , still pleasing to my uncle and aunt , when he was in town ; and why not to me ? If he fears me , why come hither ? If he no longer cares for me , why silent ? Teasing , teasing man ! I will think no more about him . ”
Elizabeth Bennet	“ Yes , very indifferent , indeed , ”
Elizabeth Bennet	“ Oh , Jane ! take care . ”
Elizabeth Bennet	“ I think you are in very great danger of making him as much in love with you as ever . ”
Elizabeth Bennet	“ If he does not come to me , _ then _ , ”
Elizabeth Bennet	“ I shall give him up for ever . ”
Elizabeth Bennet	“ A man who has once been refused ! How could I ever be foolish enough to expect a renewal of his love ? Is there one among the sex who would not protest against such a weakness as a second proposal to the same woman ? There is no indignity so abhorrent to their feelings . ”
Elizabeth Bennet	“ Is your sister at Pemberley still ? ”
Elizabeth Bennet	“ Yes ; she will remain there till Christmas . ”
Elizabeth Bennet	“ And quite alone ? Have all her friends left her ? ”
Elizabeth Bennet	“ Mrs. Annesley is with her . The others have been gone on to Scarborough these three weeks . ”
Elizabeth Bennet	“ Well , girls , ”
Elizabeth Bennet	“ what say you to the day ? I think everything has passed off uncommonly well , I assure you . The dinner was as well dressed as any I ever saw . The venison was roasted to a turn -- and everybody said , they never saw so fat a haunch . The soup was fifty times better than what we had at the Lucases ’ last week ; and even Mr. Darcy acknowledged that the partridges were remarkably well done ; and I suppose he has two or three French cooks at least . And , my dear Jane , I never saw you look in greater beauty . Mrs. Long said so too , for I asked her whether you did not . And what do you think she said besides ? ‘ Ah ! Mrs. Bennet , we shall have her at Netherfield at last ! ’ She did , indeed . I do think Mrs. Long is as good a creature as ever lived -- and her nieces are very pretty behaved girls , and not at all handsome : I like them prodigiously . ”
Elizabeth Bennet	“ Lizzy , you must not do so . You must not suspect me . It mortifies me . I assure you that I have now learnt to enjoy his conversation as an agreeable and sensible young man without having a wish beyond it . I am perfectly satisfied , from what his manners now are , that he never had any design of engaging my affection . It is only that he is blessed with greater sweetness of address , and a stronger desire of generally pleasing , than any other man . ”
Elizabeth Bennet	“ How hard it is in some cases to be believed ! And how impossible in others ! But why should you wish to persuade me that I feel more than I acknowledge ? ”
Elizabeth Bennet	“ Nothing , child , nothing . I did not wink at you . ”
Elizabeth Bennet	“ Come here , my love , I want to speak to you , ”
Elizabeth Bennet	“ ’ Tis too much ! ”
Elizabeth Bennet	“ by far too much . I do not deserve it . Oh , why is not everybody as happy ? ”
Elizabeth Bennet	“ I must go instantly to my mother , ”
Elizabeth Bennet	“ I would not on any account trifle with her affectionate solicitude , or allow her to hear it from anyone but myself . He is gone to my father already . Oh , Lizzy , to know that what I have to relate will give such pleasure to all my dear family ! how shall I bear so much happiness ? ”
Elizabeth Bennet	“ And this , ”
Elizabeth Bennet	“ is the end of all his friend ’s anxious circumspection ! of all his sister ’s falsehood and contrivance ! the happiest , wisest , and most reasonable end ! ”
Elizabeth Bennet	“ I suspected as much , ”
Elizabeth Bennet	“ That is the most unforgiving speech , ”
Elizabeth Bennet	“ that I ever heard you utter . Good girl ! It would vex me , indeed , to see you again the dupe of Miss Bingley ’s pretended regard . ”
Elizabeth Bennet	“ He made a little mistake , to be sure ; but it is to the credit of his modesty . ”
Elizabeth Bennet	“ How could I ever think her like her nephew ? ”
Elizabeth Bennet	“ If you believed it impossible to be true , ”
Elizabeth Bennet	“ I wonder you took the trouble of coming so far . What could your Ladyship propose by it ? ”
Elizabeth Bennet	“ Your coming to Longbourn , to see me and my family , ”
Elizabeth Bennet	“ will be rather a confirmation of it -- if , indeed , such a report is in existence . ”
Elizabeth Bennet	“ I never heard that it was . ”
Elizabeth Bennet	“ I do not pretend to possess equal frankness with your Ladyship . _ You _ may ask questions which _ I _ shall not choose to answer . ”
Elizabeth Bennet	“ Your Ladyship has declared it to be impossible . ”
Elizabeth Bennet	“ If I have , I shall be the last person to confess it . ”
Elizabeth Bennet	“ But you are not entitled to know _ mine _ ; nor will such behaviour as this ever induce me to be explicit . ”
Elizabeth Bennet	“ Only this,--that if he is so , you can have no reason to suppose he will make an offer to me . ”
Elizabeth Bennet	“ These are heavy misfortunes , ”
Elizabeth Bennet	“ Whatever my connections may be , ”
Elizabeth Bennet	“ if your nephew does not object to them , they can be nothing to _ you _ . ”
Elizabeth Bennet	“ Neither duty , nor honour , nor gratitude , ”
Elizabeth Bennet	“ has any possible claim on me , in the present instance . No principle of either would be violated by my marriage with Mr. Darcy . And with regard to the resentment of his family , or the indignation of the world , if the former _ were _ excited by his marrying me , it would not give me one moment ’s concern -- and the world in general would have too much sense to join in the scorn . ”
Elizabeth Bennet	“ If , therefore , an excuse for not keeping his promise should come to his friend within a few days , ”
Elizabeth Bennet	“ I shall know how to understand it . I shall then give over every expectation , every wish of his constancy . If he is satisfied with only regretting me , when he might have obtained my affections and hand , I shall soon cease to regret him at all . ”
Elizabeth Bennet	“ From Mr. Collins ! and what can _ he _ have to say ? ”
Elizabeth Bennet	“ Are you not diverted ? ”
Elizabeth Bennet	“ Oh , yes . Pray read on . ”
Elizabeth Bennet	“ ‘ After mentioning the likelihood of this marriage to her Ladyship last night , she immediately , with her usual condescension , expressed what she felt on the occasion ; when it became apparent , that , on the score of some family objections on the part of my cousin , she would never give her consent to what she termed so disgraceful a match . I thought it my duty to give the speediest intelligence of this to my cousin , that she and her noble admirer may be aware of what they are about , and not run hastily into a marriage which has not been properly sanctioned . ’ Mr. Collins , moreover , adds , ‘ I am truly rejoiced that my cousin Lydia ’s sad business has been so well hushed up , and am only concerned that their living together before the marriage took place should be so generally known . I must not , however , neglect the duties of my station , or refrain from declaring my amazement , at hearing that you received the young couple into your house as soon as they were married . It was an encouragement of vice ; and had I been the rector of Longbourn , I should very strenuously have opposed it . You ought certainly to forgive them as a Christian , but never to admit them in your sight , or allow their names to be mentioned in your hearing . ’ _ That _ is his notion of Christian forgiveness ! The rest of his letter is only about his dear Charlotte ’s situation , and his expectation of a young olive - branch . But , Lizzy , you look as if you did not enjoy it . You are not going to be _ missish _ , I hope , and pretend to be affronted at an idle report . For what do we live , but to make sport for our neighbours , and laugh at them in our turn ? ”
Elizabeth Bennet	“ Oh , ”
Elizabeth Bennet	“ I am exceedingly diverted . But it is so strange ! ”
Elizabeth Bennet	“ Yes , _ that _ is what makes it amusing . Had they fixed on any other man it would have been nothing ; but _ his _ perfect indifference and _ your _ pointed dislike make it so delightfully absurd ! Much as I abominate writing , I would not give up Mr. Collins ’s correspondence for any consideration . Nay , when I read a letter of his , I can not help giving him the preference even over Wickham , much as I value the impudence and hypocrisy of my son - in - law . And pray , Lizzy , what said Lady Catherine about this report ? Did she call to refuse her consent ? ”
Elizabeth Bennet	“ Yes , you know enough of my _ frankness _ to believe me capable of _ that _ . After abusing you so abominably to your face , I could have no scruple in abusing you to all your relations . ”
Elizabeth Bennet	“ We will not quarrel for the greater share of blame annexed to that evening , ”
Elizabeth Bennet	“ The conduct of neither , if strictly examined , will be irreproachable ; but since then we have both , I hope , improved in civility . ”
Elizabeth Bennet	“ I was certainly very far from expecting them to make so strong an impression . I had not the smallest idea of their being ever felt in such a way . ”
Elizabeth Bennet	“ Oh , do not repeat what I then said . These recollections will not do at all . I assure you that I have long been most heartily ashamed of it . ”
Elizabeth Bennet	“ I must ask whether you were surprised ? ”
Elizabeth Bennet	“ Not at all . When I went away , I felt that it would soon happen . ”
Elizabeth Bennet	“ Did you speak from your own observation , ”
Elizabeth Bennet	“ when you told him that my sister loved him , or merely from my information last spring ? ”
Elizabeth Bennet	“ And your assurance of it , I suppose , carried immediate conviction to him . ”
Elizabeth Bennet	“ You are joking , Lizzy . This can not be ! Engaged to Mr. Darcy ! No , no , you shall not deceive me : I know it to be impossible . ”
Elizabeth Bennet	“ This is a wretched beginning , indeed ! My sole dependence was on you ; and I am sure nobody else will believe me , if you do not . Yet , indeed , I am in earnest . I speak nothing but the truth . He still loves me , and we are engaged . ”
Elizabeth Bennet	“ You know nothing of the matter . _ That _ is all to be forgot . Perhaps I did not always love him so well as I do now ; but in such cases as these a good memory is unpardonable . This is the last time I shall ever remember it myself . ”
Elizabeth Bennet	“ There can be no doubt of that . It is settled between us already that we are to be the happiest couple in the world . But are you pleased , Jane ? Shall you like to have such a brother ? ”
Elizabeth Bennet	“ Oh , yes ! You will only think I feel _ more _ than I ought to do when I tell you all . ”
Elizabeth Bennet	“ Why , I must confess that I love him better than I do Bingley . I am afraid you will be angry . ”
Elizabeth Bennet	“ It has been coming on so gradually , that I hardly know when it began ; but I believe I must date it from my first seeing his beautiful grounds at Pemberley . ”
Elizabeth Bennet	“ Have you any other objection , ”
Elizabeth Bennet	“ than your belief of my indifference ? ”
Elizabeth Bennet	“ I do , I do like him , ”
Elizabeth Bennet	“ I love him . Indeed he has no improper pride . He is perfectly amiable . You do not know what he really is ; then pray do not pain me by speaking of him in such terms . ”
Elizabeth Bennet	“ This is an evening of wonders , indeed ! And so , Darcy did everything ; made up the match , gave the money , paid the fellow ’s debts , and got him his commission ! So much the better . It will save me a world of trouble and economy . Had it been your uncle ’s doing , I must and _ would _ have paid him ; but these violent young lovers carry everything their own way . I shall offer to pay him to - morrow , he will rant and storm about his love for you , and there will be an end of the matter . ”
Elizabeth Bennet	“ If any young men come for Mary or Kitty , send them in , for I am quite at leisure . ”
Elizabeth Bennet	“ Good gracious ! Lord bless me ! only think ! dear me ! Mr. Darcy ! Who would have thought it ? And is it really true ? Oh , my sweetest Lizzy ! how rich and how great you will be ! What pin - money , what jewels , what carriages you will have ! Jane ’s is nothing to it -- nothing at all . I am so pleased -- so happy . Such a charming man ! so handsome ! so tall ! Oh , my dear Lizzy ! pray apologize for my having disliked him so much before . I hope he will overlook it . Dear , dear Lizzy . A house in town ! Everything that is charming ! Three daughters married ! Ten thousand a year ! Oh , Lord ! what will become of me ? I shall go distracted . ”
Elizabeth Bennet	“ How could you begin ? ”
Elizabeth Bennet	“ I can comprehend your going on charmingly , when you had once made a beginning ; but what could set you off in the first place ? ”
Elizabeth Bennet	“ I can not fix on the hour , or the spot , or the look , or the words , which laid the foundation . It is too long ago . I was in the middle before I knew that I _ had _ begun . ”
Elizabeth Bennet	“ My beauty you had early withstood , and as for my manners -- my behaviour to _ you _ was at least always bordering on the uncivil , and I never spoke to you without rather wishing to give you pain than not . Now , be sincere ; did you admire me for my impertinence ? ”
Elizabeth Bennet	“ For the liveliness of your mind I did . ”
Elizabeth Bennet	“ You may as well call it impertinence at once . It was very little less . The fact is , that you were sick of civility , of deference , of officious attention . You were disgusted with the women who were always speaking , and looking , and thinking for _ your _ approbation alone . I roused and interested you , because I was so unlike _ them _ . Had you not been really amiable you would have hated me for it : but in spite of the pains you took to disguise yourself , your feelings were always noble and just ; and in your heart you thoroughly despised the persons who so assiduously courted you . There -- I have saved you the trouble of accounting for it ; and really , all things considered , I begin to think it perfectly reasonable . To be sure you know no actual good of me -- but nobody thinks of _ that _ when they fall in love . ”
Elizabeth Bennet	“ Was there no good in your affectionate behaviour to Jane , while she was ill at Netherfield ? ”
Elizabeth Bennet	“ Dearest Jane ! who could have done less for her ? But make a virtue of it by all means . My good qualities are under your protection , and you are to exaggerate them as much as possible ; and , in return , it belongs to me to find occasions for teasing and quarrelling with you as often as may be ; and I shall begin directly , by asking you what made you so unwilling to come to the point at last ? What made you so shy of me , when you first called , and afterwards dined here ? Why , especially , when you called , did you look as if you did not care about me ? ”
Elizabeth Bennet	“ Because you were grave and silent , and gave me no encouragement . ”
Elizabeth Bennet	“ But I was embarrassed . ”
Elizabeth Bennet	“ And so was I. ”
Elizabeth Bennet	“ You might have talked to me more when you came to dinner . ”
Elizabeth Bennet	“ A man who had felt less might . ”
Elizabeth Bennet	“ How unlucky that you should have a reasonable answer to give , and that I should be so reasonable as to admit it ! But I wonder how long you _ would _ have gone on , if you had been left to yourself . I wonder when you _ would _ have spoken if I had not asked you ! My resolution of thanking you for your kindness to Lydia had certainly great effect . _ Too much _ , I am afraid ; for what becomes of the moral , if our comfort springs from a breach of promise , for I ought not to have mentioned the subject ? This will never do . ”
Elizabeth Bennet	“ You need not distress yourself . The moral will be perfectly fair . Lady Catherine ’s unjustifiable endeavours to separate us were the means of removing all my doubts . I am not indebted for my present happiness to your eager desire of expressing your gratitude . I was not in a humour to wait for an opening of yours . My aunt ’s intelligence had given me hope , and I was determined at once to know everything . ”
Elizabeth Bennet	“ Lady Catherine has been of infinite use , which ought to make her happy , for she loves to be of use . But tell me , what did you come down to Netherfield for ? Was it merely to ride to Longbourn and be embarrassed ? or had you intended any more serious consequences ? ”
Elizabeth Bennet	“ My real purpose was to see _ you _ , and to judge , if I could , whether I might ever hope to make you love me . My avowed one , or what I avowed to myself , was to see whether your sister was still partial to Bingley , and if she were , to make the confession to him which I have since made . ”
Elizabeth Bennet	“ Shall you ever have courage to announce to Lady Catherine what is to befall her ? ”
Elizabeth Bennet	“ I am more likely to want time than courage , Elizabeth . But it ought to be done ; and if you will give me a sheet of paper it shall be done directly . ”
Elizabeth Bennet	“ And if I had not a letter to write myself , I might sit by you , and admire the evenness of your writing , as another young lady once did . But I have an aunt , too , who must not be longer neglected . ”
Elizabeth Bennet	“ I wish you joy . If you love Mr. Darcy half so well as I do my dear Wickham , you must be very happy . It is a great comfort to have you so rich ; and when you have nothing else to do , I hope you will think of us . I am sure Wickham would like a place at court very much ; and I do not think we shall have quite money enough to live upon without some help . Any place would do of about three or four hundred a year ; but , however , do not speak to Mr. Darcy about it , if you had rather not .
Elizabeth Bennet	“ Miss Bennet , there seemed to be a prettyish kind of a little wilderness on one side of your lawn . I should be glad to take a turn in it , if you will favour me with your company . ”
Fitzwilliam Darcy	“ Come , Darcy , ”
Fitzwilliam Darcy	“ I must have you dance . I hate to see you standing about by yourself in this stupid manner . You had much better dance . ”
Fitzwilliam Darcy	“ _ You _ are dancing with the only handsome girl in the room , ”
Fitzwilliam Darcy	“ She is tolerable ”
Fitzwilliam Darcy	“ Which do you mean ? ”
Fitzwilliam Darcy	“ She is tolerable : but not handsome enough to tempt _ me _ ; and I am in no humour at present to give consequence to young ladies who are slighted by other men . You had better return to your partner and enjoy her smiles , for you are wasting your time with me . ”
Fitzwilliam Darcy	“ You make me laugh , Charlotte ; but it is not sound . You know it is not sound , and that you would never act in this way yourself . ”
Fitzwilliam Darcy	“ That is a question which Mr. Darcy only can answer . ”
Fitzwilliam Darcy	“ I had once some thoughts of fixing in town myself , for I am fond of superior society ; but I did not feel quite certain that the air of London would agree with Lady Lucas . ”
Fitzwilliam Darcy	“ My dear Miss Eliza , why are not you dancing ? Mr. Darcy , you must allow me to present this young lady to you as a very desirable partner . You can not refuse to dance , I am sure , when so much beauty is before you . ”
Fitzwilliam Darcy	“ But it must very materially lessen their chance of marrying men of any consideration in the world , ”
Fitzwilliam Darcy	“ I have been used to consider poetry as the _ food _ of love , ”
Fitzwilliam Darcy	“ How delighted Miss Darcy will be to receive such a letter ! ”
Fitzwilliam Darcy	“ Nothing is more deceitful , ”
Fitzwilliam Darcy	“ than the appearance of humility . It is often only carelessness of opinion , and sometimes an indirect boast . ”
Fitzwilliam Darcy	“ The indirect boast ; for you are really proud of your defects in writing , because you consider them as proceeding from a rapidity of thought and carelessness of execution , which , if not estimable , you think at least highly interesting . The power of doing anything with quickness is always much prized by the possessor , and often without any attention to the imperfection of the performance . When you told Mrs. Bennet this morning , that if you ever resolved on quitting Netherfield you should be gone in five minutes , you meant it to be a sort of panegyric , of compliment to yourself ; and yet what is there so very laudable in a precipitance which must leave very necessary business undone , and can be of no real advantage to yourself or anyone else ? ”
Fitzwilliam Darcy	“ this is too much , to remember at night all the foolish things that were said in the morning . And yet , upon my honour , I believed what I said of myself to be true , and I believe it at this moment . At least , therefore , I did not assume the character of needless precipitance merely to show off before the ladies . ”
Fitzwilliam Darcy	“ I daresay you believed it ; but I am by no means convinced that you would be gone with such celerity . Your conduct would be quite as dependent on chance as that of any man I know ; and if , as you were mounting your horse , a friend were to say , ‘ Bingley , you had better stay till next week , ’ you would probably do it -- you would probably not go -- and , at another word , might stay a month . ”
Fitzwilliam Darcy	“ Would Mr. Darcy then consider the rashness of your original intention as atoned for by your obstinacy in adhering to it ? ”
Fitzwilliam Darcy	“ Upon my word , I can not exactly explain the matter -- Darcy must speak for himself . ”
Fitzwilliam Darcy	“ You expect me to account for opinions which you choose to call mine , but which I have never acknowledged . Allowing the case , however , to stand according to your representation , you must remember , Miss Bennet , that the friend who is supposed to desire his return to the house , and the delay of his plan , has merely desired it , asked it without offering one argument in favour of its propriety . ”
Fitzwilliam Darcy	“ To yield readily -- easily -- to the _ persuasion _ of a friend is no merit with you . ”
Fitzwilliam Darcy	“ To yield without conviction is no compliment to the understanding of either . ”
Fitzwilliam Darcy	“ You appear to me , Mr. Darcy , to allow nothing for the influence of friendship and affection . A regard for the requester would often make one readily yield to a request , without waiting for arguments to reason one into it . I am not particularly speaking of such a case as you have supposed about Mr. Bingley . We may as well wait , perhaps , till the circumstance occurs , before we discuss the discretion of his behaviour thereupon . But in general and ordinary cases , between friend and friend , where one of them is desired by the other to change a resolution of no very great moment , should you think ill of that person for complying with the desire , without waiting to be argued into it ? ”
Fitzwilliam Darcy	“ Will it not be advisable , before we proceed on this subject , to arrange with rather more precision the degree of importance which is to appertain to this request , as well as the degree of intimacy subsisting between the parties ? ”
Fitzwilliam Darcy	“ Perhaps I do . Arguments are too much like disputes . If you and Miss Bennet will defer yours till I am out of the room , I shall be very thankful ; and then you may say whatever you like of me . ”
Fitzwilliam Darcy	“ Do you not feel a great inclination , Miss Bennet , to seize such an opportunity of dancing a reel ? ”
Fitzwilliam Darcy	“ This walk is not wide enough for our party . We had better go into the avenue . ”
Fitzwilliam Darcy	“ very glad ; ”
Fitzwilliam Darcy	“ I have not the smallest objection to explaining them , ”
Fitzwilliam Darcy	“ You either choose this method of passing the evening because you are in each other ’s confidence , and have secret affairs to discuss , or because you are conscious that your figures appear to the greatest advantage in walking : if the first , I should be completely in your way ; and if the second , I can admire you much better as I sit by the fire . ”
Fitzwilliam Darcy	“ No , ”
