Character	Quote
Emma Woodhouse	""" I should say so , but that I suppose there may be a hundred different ways of being in love . He is an excellent young man , and will suit Harriet exactly ; it will be an ` Exactly so , ' as he says himself ; but he does sigh and languish , and study for compliments rather more than I could endure as a principal . I come in for a pretty good share as a second . But it is his gratitude on Harriet 's account . """
Emma Woodhouse	""" Who could have thought it ? She was so surprized she did not know what to do . Yes , quite a proposal of marriage ; and a very good letter , at least she thought so . And he wrote as if he really loved her very much -- but she did not know -- and so , she was come as fast as she could to ask Miss Woodhouse what she should do.-- """
Emma Woodhouse	""" Upon my word , """
Emma Woodhouse	""" the young man is determined not to lose any thing for want of asking . He will connect himself well if he can . """
Emma Woodhouse	""" Well , well , """
Emma Woodhouse	""" Is it a good letter ? or is it too short ? """
Emma Woodhouse	""" Yes , indeed , a very good letter , """
Emma Woodhouse	"slowly--""so good a letter , Harriet , that every thing considered , I think one of his sisters must have helped him . I can hardly imagine the young man whom I saw talking with you the other day could express himself so well , if left quite to his own powers , and yet it is not the style of a woman ; no , certainly , it is too strong and concise ; not diffuse enough for a woman . No doubt he is a sensible man , and I suppose may have a natural talent for -- thinks strongly and clearly -- and when he takes a pen in hand , his thoughts naturally find proper words . It is so with some men . Yes , I understand the sort of mind . Vigorous , decided , with sentiments to a certain point , not coarse . A better written letter , Harriet ( returning it , ) than I had expected . """
Emma Woodhouse	""" Well , """
Emma Woodhouse	"Harriet;--""well -- and -- and what shall I do ? """
Emma Woodhouse	""" What shall you do ! In what respect ? Do you mean with regard to this letter ? """
Emma Woodhouse	""" Yes . """
Emma Woodhouse	""" But what are you in doubt of ? You must answer it of course -- and speedily . """
Emma Woodhouse	""" Yes . But what shall I say ? Dear Miss Woodhouse , do advise me . """
Emma Woodhouse	""" Oh no , no ! the letter had much better be all your own . You will express yourself very properly , I am sure . There is no danger of your not being intelligible , which is the first thing . Your meaning must be unequivocal ; no doubts or demurs : and such expressions of gratitude and concern for the pain you are inflicting as propriety requires , will present themselves unbidden to _ your _ mind , I am persuaded . You need not be prompted to write with the appearance of sorrow for his disappointment . """
Emma Woodhouse	""" Ought to refuse him ! My dear Harriet , what do you mean ? Are you in any doubt as to that ? I thought -- but I beg your pardon , perhaps I have been under a mistake . I certainly have been misunderstanding you , if you feel in doubt as to the _ purport _ of your answer . I had imagined you were consulting me only as to the wording of it . """
Emma Woodhouse	""" You mean to return a favourable answer , I collect . """
Emma Woodhouse	""" No , I do not ; that is , I do not mean -- What shall I do ? What would you advise me to do ? Pray , dear Miss Woodhouse , tell me what I ought to do . """
Emma Woodhouse	""" I shall not give you any advice , Harriet . I will have nothing to do with it . This is a point which you must settle with your feelings . """
Emma Woodhouse	""" I lay it down as a general rule , Harriet , that if a woman _ doubts _ as to whether she should accept a man or not , she certainly ought to refuse him . If she can hesitate as to ` Yes , ' she ought to say ` No ' directly . It is not a state to be safely entered into with doubtful feelings , with half a heart . I thought it my duty as a friend , and older than yourself , to say thus much to you . But do not imagine that I want to influence you . """
Emma Woodhouse	""" Oh ! no , I am sure you are a great deal too kind to -- but if you would just advise me what I had best do -- No , no , I do not mean that -- As you say , one 's mind ought to be quite made up -- One should not be hesitating -- It is a very serious thing.--It will be safer to say ` No , ' perhaps.--Do you think I had better say ` No ? ' """
Emma Woodhouse	""" Not for the world , """
Emma Woodhouse	""" would I advise you either way . You must be the best judge of your own happiness . If you prefer Mr. Martin to every other person ; if you think him the most agreeable man you have ever been in company with , why should you hesitate ? You blush , Harriet.--Does any body else occur to you at this moment under such a definition ? Harriet , Harriet , do not deceive yourself ; do not be run away with by gratitude and compassion . At this moment whom are you thinking of ? """
Emma Woodhouse	""" Thank you , thank you , my own sweet little friend . We will not be parted . A woman is not to marry a man merely because she is asked , or because he is attached to her , and can write a tolerable letter . """
Emma Woodhouse	""" very true ; and it would be a small consolation to her , for the clownish manner which might be offending her every hour of the day , to know that her husband could write a good letter . """
Emma Woodhouse	""" Oh ! yes , very . Nobody cares for a letter ; the thing is , to be always happy with pleasant companions . I am quite determined to refuse him . But how shall I do ? What shall I say ? """
Emma Woodhouse	""" Let us think of those among our absent friends who are more cheerfully employed , """
Emma Woodhouse	""" At this moment , perhaps , Mr. Elton is shewing your picture to his mother and sisters , telling how much more beautiful is the original , and after being asked for it five or six times , allowing them to hear your name , your own dear name . """
Emma Woodhouse	""" Has he so!--Then I know nothing of Mr. Elton . No , my dear little modest Harriet , depend upon it the picture will not be in Bond - street till just before he mounts his horse to - morrow . It is his companion all this evening , his solace , his delight . It opens his designs to his family , it introduces you among them , it diffuses through the party those pleasantest feelings of our nature , eager curiosity and warm prepossession . How cheerful , how animated , how suspicious , how busy their imaginations all are ! """
Emma Woodhouse	""" He is very obliging , """
Emma Woodhouse	""" but is he sure that Harriet means to marry him ? """
Emma Woodhouse	""" Pray , Mr. Knightley , """
Emma Woodhouse	""" how do you know that Mr. Martin did not speak yesterday ? """
Emma Woodhouse	""" Come , """
Emma Woodhouse	""" I will tell you something , in return for what you have told me . He did speak yesterday -- that is , he wrote , and was refused . """
Emma Woodhouse	""" Oh ! to be sure , """
Emma Woodhouse	""" it is always incomprehensible to a man that a woman should ever refuse an offer of marriage . A man always imagines a woman to be ready for any body who asks her . """
Emma Woodhouse	""" I saw her answer!--nothing could be clearer . """
Emma Woodhouse	""" And if I did , ( which , however , I am far from allowing ) I should not feel that I had done wrong . Mr. Martin is a very respectable young man , but I can not admit him to be Harriet 's equal ; and am rather surprized indeed that he should have ventured to address her . By your account , he does seem to have had some scruples . It is a pity that they were ever got over . """
Emma Woodhouse	""" No , he is not her equal indeed , for he is as much her superior in sense as in situation . Emma , your infatuation about that girl blinds you . What are Harriet Smith 's claims , either of birth , nature or education , to any connexion higher than Robert Martin ? She is the natural daughter of nobody knows whom , with probably no settled provision at all , and certainly no respectable relations . She is known only as parlour - boarder at a common school . She is not a sensible girl , nor a girl of any information . She has been taught nothing useful , and is too young and too simple to have acquired any thing herself . At her age she can have no experience , and with her little wit , is not very likely ever to have any that can avail her . She is pretty , and she is good tempered , and that is all . My only scruple in advising the match was on his account , as being beneath his deserts , and a bad connexion for him . I felt that , as to fortune , in all probability he might do much better ; and that as to a rational companion or useful helpmate , he could not do worse . But I could not reason so to a man in love , and was willing to trust to there being no harm in her , to her having that sort of disposition , which , in good hands , like his , might be easily led aright and turn out very well . The advantage of the match I felt to be all on her side ; and had not the smallest doubt ( nor have I now ) that there would be a general cry - out upon her extreme good luck . Even _ your _ satisfaction I made sure of . It crossed my mind immediately that you would not regret your friend 's leaving Highbury , for the sake of her being settled so well . I remember saying to myself , ` Even Emma , with all her partiality for Harriet , will think this a good match . ' """
Emma Woodhouse	""" I can not help wondering at your knowing so little of Emma as to say any such thing . What ! think a farmer , ( and with all his sense and all his merit Mr. Martin is nothing more , ) a good match for my intimate friend ! Not regret her leaving Highbury for the sake of marrying a man whom I could never admit as an acquaintance of my own ! I wonder you should think it possible for me to have such feelings . I assure you mine are very different . I must think your statement by no means fair . You are not just to Harriet 's claims . They would be estimated very differently by others as well as myself ; Mr. Martin may be the richest of the two , but he is undoubtedly her inferior as to rank in society.--The sphere in which she moves is much above his.--It would be a degradation . """
Emma Woodhouse	""" A degradation to illegitimacy and ignorance , to be married to a respectable , intelligent gentleman - farmer ! """
Emma Woodhouse	""" As to the circumstances of her birth , though in a legal sense she may be called Nobody , it will not hold in common sense . She is not to pay for the offence of others , by being held below the level of those with whom she is brought up.--There can scarcely be a doubt that her father is a gentleman -- and a gentleman of fortune.--Her allowance is very liberal ; nothing has ever been grudged for her improvement or comfort.--That she is a gentleman 's daughter , is indubitable to me ; that she associates with gentlemen 's daughters , no one , I apprehend , will deny.--She is superior to Mr. Robert Martin . """
Emma Woodhouse	""" You are a very warm friend to Mr. Martin ; but , as I said before , are unjust to Harriet . Harriet 's claims to marry well are not so contemptible as you represent them . She is not a clever girl , but she has better sense than you are aware of , and does not deserve to have her understanding spoken of so slightingly . Waiving that point , however , and supposing her to be , as you describe her , only pretty and good - natured , let me tell you , that in the degree she possesses them , they are not trivial recommendations to the world in general , for she is , in fact , a beautiful girl , and must be thought so by ninety - nine people out of an hundred ; and till it appears that men are much more philosophic on the subject of beauty than they are generally supposed ; till they do fall in love with well - informed minds instead of handsome faces , a girl , with such loveliness as Harriet , has a certainty of being admired and sought after , of having the power of chusing from among many , consequently a claim to be nice . Her good - nature , too , is not so very slight a claim , comprehending , as it does , real , thorough sweetness of temper and manner , a very humble opinion of herself , and a great readiness to be pleased with other people . I am very much mistaken if your sex in general would not think such beauty , and such temper , the highest claims a woman could possess . """
Emma Woodhouse	""" Upon my word , Emma , to hear you abusing the reason you have , is almost enough to make me think so too . Better be without sense , than misapply it as you do . """
Emma Woodhouse	""" I am very much obliged to you , """
Emma Woodhouse	""" If I had set my heart on Mr. Elton 's marrying Harriet , it would have been very kind to open my eyes ; but at present I only want to keep Harriet to myself . I have done with match - making indeed . I could never hope to equal my own doings at Randalls . I shall leave off while I am well . """
Emma Woodhouse	""" Take it , """
Emma Woodhouse	"Harriet--""it is for you . Take your own . """
Emma Woodhouse	""" There is so pointed , and so particular a meaning in this compliment , """
Emma Woodhouse	""" that I can not have a doubt as to Mr. Elton 's intentions . You are his object -- and you will soon receive the completest proof of it . I thought it must be so . I thought I could not be so deceived ; but now , it is clear ; the state of his mind is as clear and decided , as my wishes on the subject have been ever since I knew you . Yes , Harriet , just so long have I been wanting the very circumstance to happen what has happened . I could never tell whether an attachment between you and Mr. Elton were most desirable or most natural . Its probability and its eligibility have really so equalled each other ! I am very happy . I congratulate you , my dear Harriet , with all my heart . This is an attachment which a woman may well feel pride in creating . This is a connexion which offers nothing but good . It will give you every thing that you want -- consideration , independence , a proper home -- it will fix you in the centre of all your real friends , close to Hartfield and to me , and confirm our intimacy for ever . This , Harriet , is an alliance which can never raise a blush in either of us . """
Emma Woodhouse	""" Dear Miss Woodhouse , """
Emma Woodhouse	""" Very well , """
Emma Woodhouse	""" a most natural feeling ; and the longer it lasts , the better I shall be pleased . But here is my father coming : you will not object to my reading the charade to him . It will be giving him so much pleasure ! He loves any thing of the sort , and especially any thing that pays woman a compliment . He has the tenderest spirit of gallantry towards us all!--You must let me read it to him . """
Emma Woodhouse	""" Harriet must give us as much of her company as she can while my brother and sister are here . I am sure she will be pleased with the children . We are very proud of the children , are not we , papa ? I wonder which she will think the handsomest , Henry or John ? """
Emma Woodhouse	""" Aye , I wonder which she will . Poor little dears , how glad they will be to come . They are very fond of being at Hartfield , Harriet . """
Emma Woodhouse	""" I dare say they are , sir . I am sure I do not know who is not . """
Emma Woodhouse	""" Henry is a fine boy , but John is very like his mama . Henry is the eldest , he was named after me , not after his father . John , the second , is named after his father . Some people are surprized , I believe , that the eldest was not , but Isabella would have him called Henry , which I thought very pretty of her . And he is a very clever boy , indeed . They are all remarkably clever ; and they have so many pretty ways . They will come and stand by my chair , and say , ` Grandpapa , can you give me a bit of string ? ' and once Henry asked me for a knife , but I told him knives were only made for grandpapas . I think their father is too rough with them very often . """
Emma Woodhouse	""" He appears rough to you , """
Emma Woodhouse	""" because you are so very gentle yourself ; but if you could compare him with other papas , you would not think him rough . He wishes his boys to be active and hardy ; and if they misbehave , can give them a sharp word now and then ; but he is an affectionate father -- certainly Mr. John Knightley is an affectionate father . The children are all fond of him . """
Emma Woodhouse	""" And then their uncle comes in , and tosses them up to the ceiling in a very frightful way ! """
Emma Woodhouse	""" But they like it , papa ; there is nothing they like so much . It is such enjoyment to them , that if their uncle did not lay down the rule of their taking turns , whichever began would never give way to the other . """
Emma Woodhouse	""" Well , I can not understand it . """
Emma Woodhouse	""" That is the case with us all , papa . One half of the world can not understand the pleasures of the other . """
Emma Woodhouse	""" Oh ! here is the charade you were so obliging as to leave with us ; thank you for the sight of it . We admired it so much , that I have ventured to write it into Miss Smith 's collection . Your friend will not take it amiss I hope . Of course I have not transcribed beyond the first eight lines . """
Emma Woodhouse	""" You must make my apologies to your friend ; but so good a charade must not be confined to one or two . He may be sure of every woman 's approbation while he writes with such gallantry . """
Emma Woodhouse	""" I do not often walk this way _ now _ , """
Emma Woodhouse	""" but _ then _ there will be an inducement , and I shall gradually get intimately acquainted with all the hedges , gates , pools and pollards of this part of Highbury . """
Emma Woodhouse	""" My being charming , Harriet , is not quite enough to induce me to marry ; I must find other people charming -- one other person at least . And I am not only , not going to be married , at present , but have very little intention of ever marrying at all . """
Emma Woodhouse	""" I must see somebody very superior to any one I have seen yet , to be tempted ; Mr. Elton , you know , ( recollecting herself , ) is out of the question : and I do _ not _ wish to see any such person . I would rather not be tempted . I can not really change for the better . If I were to marry , I must expect to repent it . """
Emma Woodhouse	""" I have none of the usual inducements of women to marry . Were I to fall in love , indeed , it would be a different thing ! but I never have been in love ; it is not my way , or my nature ; and I do not think I ever shall . And , without love , I am sure I should be a fool to change such a situation as mine . Fortune I do not want ; employment I do not want ; consequence I do not want : I believe few married women are half as much mistress of their husband 's house as I am of Hartfield ; and never , never could I expect to be so truly beloved and important ; so always first and always right in any man 's eyes as I am in my father 's . """
Emma Woodhouse	""" That is as formidable an image as you could present , Harriet ; and if I thought I should ever be like Miss Bates ! so silly -- so satisfied-- so smiling -- so prosing -- so undistinguishing and unfastidious-- and so apt to tell every thing relative to every body about me , I would marry to - morrow . But between _ us _ , I am convinced there never can be any likeness , except in being unmarried . """
Emma Woodhouse	""" Never mind , Harriet , I shall not be a poor old maid ; and it is poverty only which makes celibacy contemptible to a generous public ! A single woman , with a very narrow income , must be a ridiculous , disagreeable old maid ! the proper sport of boys and girls , but a single woman , of good fortune , is always respectable , and may be as sensible and pleasant as any body else . And the distinction is not quite so much against the candour and common sense of the world as appears at first ; for a very narrow income has a tendency to contract the mind , and sour the temper . Those who can barely live , and who live perforce in a very small , and generally very inferior , society , may well be illiberal and cross . This does not apply , however , to Miss Bates ; she is only too good natured and too silly to suit me ; but , in general , she is very much to the taste of every body , though single and though poor . Poverty certainly has not contracted her mind : I really believe , if she had only a shilling in the world , she would be very likely to give away sixpence of it ; and nobody is afraid of her : that is a great charm . """
Emma Woodhouse	""" If I know myself , Harriet , mine is an active , busy mind , with a great many independent resources ; and I do not perceive why I should be more in want of employment at forty or fifty than one - and - twenty . Woman 's usual occupations of hand and mind will be as open to me then as they are now ; or with no important variation . If I draw less , I shall read more ; if I give up music , I shall take to carpet - work . And as for objects of interest , objects for the affections , which is in truth the great point of inferiority , the want of which is really the great evil to be avoided in _ not _ marrying , I shall be very well off , with all the children of a sister I love so much , to care about . There will be enough of them , in all probability , to supply every sort of sensation that declining life can need . There will be enough for every hope and every fear ; and though my attachment to none can equal that of a parent , it suits my ideas of comfort better than what is warmer and blinder . My nephews and nieces!--I shall often have a niece with me . """
Emma Woodhouse	""" Oh ! yes ; we are always forced to be acquainted whenever she comes to Highbury . By the bye , _ that _ is almost enough to put one out of conceit with a niece . Heaven forbid ! at least , that I should ever bore people half so much about all the Knightleys together , as she does about Jane Fairfax . One is sick of the very name of Jane Fairfax . Every letter from her is read forty times over ; her compliments to all friends go round and round again ; and if she does but send her aunt the pattern of a stomacher , or knit a pair of garters for her grandmother , one hears of nothing else for a month . I wish Jane Fairfax very well ; but she tires me to death . """
Emma Woodhouse	""" These are the sights , Harriet , to do one good . How trifling they make every thing else appear!--I feel now as if I could think of nothing but these poor creatures all the rest of the day ; and yet , who can say how soon it may all vanish from my mind ? """
Emma Woodhouse	""" And really , I do not think the impression will soon be over , """
Emma Woodhouse	""" I do not think it will , """
Emma Woodhouse	""" To fall in with each other on such an errand as this , """
Emma Woodhouse	""" to meet in a charitable scheme ; this will bring a great increase of love on each side . I should not wonder if it were to bring on the declaration . It must , if I were not here . I wish I were anywhere else . """
Emma Woodhouse	""" This would soon have led to something better , of course , """
Emma Woodhouse	""" any thing interests between those who love ; and any thing will serve as introduction to what is near the heart . If I could but have kept longer away ! """
Emma Woodhouse	""" Part of my lace is gone , """
Emma Woodhouse	""" and I do not know how I am to contrive . I really am a most troublesome companion to you both , but I hope I am not often so ill - equipped . Mr. Elton , I must beg leave to stop at your house , and ask your housekeeper for a bit of ribband or string , or any thing just to keep my boot on . """
Emma Woodhouse	""" Cautious , very cautious , """
Emma Woodhouse	""" he advances inch by inch , and will hazard nothing till he believes himself secure . """
Emma Woodhouse	""" He has not been here yet , """
Emma Woodhouse	""" There was a strong expectation of his coming soon after the marriage , but it ended in nothing ; and I have not heard him mentioned lately . """
Emma Woodhouse	""" My dear papa , he is three - and - twenty . You forget how time passes . """
Emma Woodhouse	""" Come , come , """
Emma Woodhouse	""" I must beg you not to talk of the sea . It makes me envious and miserable;-- I who have never seen it ! South End is prohibited , if you please . My dear Isabella , I have not heard you make one inquiry about Mr. Perry yet ; and he never forgets you . """
Emma Woodhouse	""" Why , pretty well ; but not quite well . Poor Perry is bilious , and he has not time to take care of himself -- he tells me he has not time to take care of himself -- which is very sad -- but he is always wanted all round the country . I suppose there is not a man in such practice anywhere . But then there is not so clever a man any where . """
Emma Woodhouse	""" I hope he will be here to - morrow , for I have a question or two to ask him about myself of some consequence . And , my dear , whenever he comes , you had better let him look at little Bella 's throat . """
Emma Woodhouse	""" It is not very likely , my dear , that bathing should have been of use to her -- and if I had known you were wanting an embrocation , I would have spoken to--"
Emma Woodhouse	""" You seem to me to have forgotten Mrs. and Miss Bates , """
Emma Woodhouse	""" I have not heard one inquiry after them . """
Emma Woodhouse	""" Oh ! the good Bateses -- I am quite ashamed of myself -- but you mention them in most of your letters . I hope they are quite well . Good old Mrs. Bates -- I will call upon her to - morrow , and take my children.--They are always so pleased to see my children.-- And that excellent Miss Bates!--such thorough worthy people!-- How are they , sir ? """
Emma Woodhouse	""" Why , pretty well , my dear , upon the whole . But poor Mrs. Bates had a bad cold about a month ago . """
Emma Woodhouse	""" How sorry I am ! But colds were never so prevalent as they have been this autumn . Mr. Wingfield told me that he has never known them more general or heavy -- except when it has been quite an influenza . """
Emma Woodhouse	""" That has been a good deal the case , my dear ; but not to the degree you mention . Perry says that colds have been very general , but not so heavy as he has very often known them in November . Perry does not call it altogether a sickly season . """
Emma Woodhouse	""" No , I do not know that Mr. Wingfield considers it _ very _ sickly except--"
Emma Woodhouse	""" Ah ! my poor dear child , the truth is , that in London it is always a sickly season . Nobody is healthy in London , nobody can be . It is a dreadful thing to have you forced to live there ! so far off!-- and the air so bad ! """
Emma Woodhouse	""" No , indeed--_we _ are not at all in a bad air . Our part of London is very superior to most others!--You must not confound us with London in general , my dear sir . The neighbourhood of Brunswick Square is very different from almost all the rest . We are so very airy ! I should be unwilling , I own , to live in any other part of the town;-- there is hardly any other that I could be satisfied to have my children in : but _ we _ are so remarkably airy!--Mr . Wingfield thinks the vicinity of Brunswick Square decidedly the most favourable as to air . """
Emma Woodhouse	""" Ah ! my dear , it is not like Hartfield . You make the best of it-- but after you have been a week at Hartfield , you are all of you different creatures ; you do not look like the same . Now I can not say , that I think you are any of you looking well at present . """
Emma Woodhouse	""" I am sorry to hear you say so , sir ; but I assure you , excepting those little nervous head - aches and palpitations which I am never entirely free from anywhere , I am quite well myself ; and if the children were rather pale before they went to bed , it was only because they were a little more tired than usual , from their journey and the happiness of coming . I hope you will think better of their looks to - morrow ; for I assure you Mr. Wingfield told me , that he did not believe he had ever sent us off altogether , in such good case . I trust , at least , that you do not think Mr. Knightley looking ill , """
Emma Woodhouse	""" Middling , my dear ; I can not compliment you . I think Mr. John Knightley very far from looking well . """
Emma Woodhouse	""" I did not thoroughly understand what you were telling your brother , """
Emma Woodhouse	""" about your friend Mr. Graham 's intending to have a bailiff from Scotland , to look after his new estate . What will it answer ? Will not the old prejudice be too strong ? """
Emma Woodhouse	""" a throat very much inflamed , with a great deal of heat about her , a quick , low pulse , & c. and she was sorry to find from Mrs. Goddard that Harriet was liable to very bad sore - throats , and had often alarmed her with them . """
Emma Woodhouse	""" It is so cold , so very cold -- and looks and feels so very much like snow , that if it were to any other place or with any other party , I should really try not to go out to - day -- and dissuade my father from venturing ; but as he has made up his mind , and does not seem to feel the cold himself , I do not like to interfere , as I know it would be so great a disappointment to Mr. and Mrs. Weston . But , upon my word , Mr. Elton , in your case , I should certainly excuse myself . You appear to me a little hoarse already , and when you consider what demand of voice and what fatigues to - morrow will bring , I think it would be no more than common prudence to stay at home and take care of yourself to - night . """
Emma Woodhouse	""" very cold , certainly very cold , """
Emma Woodhouse	""" You do quite right , """
Emma Woodhouse	"she;--""we will make your apologies to Mr. and Mrs. Weston . """
Emma Woodhouse	""" Well , """
Emma Woodhouse	""" this is most strange!--After I had got him off so well , to chuse to go into company , and leave Harriet ill behind!--Most strange indeed!--But there is , I believe , in many men , especially single men , such an inclination-- such a passion for dining out -- a dinner engagement is so high in the class of their pleasures , their employments , their dignities , almost their duties , that any thing gives way to it -- and this must be the case with Mr. Elton ; a most valuable , amiable , pleasing young man undoubtedly , and very much in love with Harriet ; but still , he can not refuse an invitation , he must dine out wherever he is asked . What a strange thing love is ! he can see ready wit in Harriet , but will not dine alone for her . """
Emma Woodhouse	""" Mr. Elton 's manners are not perfect , """
Emma Woodhouse	""" but where there is a wish to please , one ought to overlook , and one does overlook a great deal . Where a man does his best with only moderate powers , he will have the advantage over negligent superiority . There is such perfect good - temper and good - will in Mr. Elton as one can not but value . """
Emma Woodhouse	""" Me ! """
Emma Woodhouse	""" are you imagining me to be Mr. Elton 's object ? """
Emma Woodhouse	""" Mr. Elton in love with me!--What an idea ! """
Emma Woodhouse	""" Very true , my love , """
Emma Woodhouse	""" Much the same-- not better . """
Emma Woodhouse	""" _ My _ report from Mrs. Goddard 's , """
Emma Woodhouse	""" was not so pleasant as I had hoped--`Not better ' was _ my _ answer . """
Emma Woodhouse	"answered--""My visit was of use to the nervous part of her complaint , I hope ; but not even I can charm away a sore throat ; it is a most severe cold indeed . Mr. Perry has been with her , as you probably heard . """
Emma Woodhouse	""" He has been used to her in these complaints , and I hope to - morrow morning will bring us both a more comfortable report . But it is impossible not to feel uneasiness . Such a sad loss to our party to - day ! """
Emma Woodhouse	""" I am sorry there should be any thing like doubt in the case , """
Emma Woodhouse	""" but am disposed to side with you , Mr. Weston . If you think he will come , I shall think so too ; for you know Enscombe . """
