Character	Quote
Catherine Morland	“ I hardly know . I never much thought about it . Something between both , I think . Brown — not fair , and — and not very dark . ”
Catherine Morland	“ Very well , Catherine . That is exactly he . I have not forgot your description of Mr. Tilney—‘a brown skin , with dark eyes , and rather dark hair . ’ Well , my taste is different . I prefer light eyes , and as to complexion — do you know — I like a sallow better than any other . You must not betray me , if you should ever meet with one of your acquaintance answering that description . ”
Catherine Morland	“ Betray you ! what do you mean ? ”
Catherine Morland	“ Nay , do not distress me . I believe I have said too much . Let us drop the subject . ”
Catherine Morland	“ They are not coming this way , are they ? I hope they are not so impertinent as to follow us . Pray let me know if they are coming . I am determined I will not look up . ”
Catherine Morland	“ They went towards the church - yard . ”
Catherine Morland	“ Oh ! never mind that . If we make haste , we shall pass by them presently , and I am dying to show you my hat . ”
Catherine Morland	“ I shall not pay them any such compliment , I assure you . I have no notion of treating men with such respect . _ That _ is the way to spoil them . ”
Catherine Morland	“ Good heaven ! ’ Tis James ! ”
Catherine Morland	“ And I am sure , ”
Catherine Morland	“ I know so little of such things that I can not judge whether it was cheap or dear . ”
Catherine Morland	“ That was very good - natured of you , ”
Catherine Morland	“ Thank you , ”
Catherine Morland	“ Shall you indeed ! ”
Catherine Morland	“ That will be forty miles a day . ”
Catherine Morland	“ Udolpho was written by Mrs. Radcliffe , ”
Catherine Morland	“ Look at that young lady with the white beads round her head , ”
Catherine Morland	“ It is Mr. Tilney ’s sister . ”
Catherine Morland	“ But what is all this whispering about ? What is going on ? ”
Catherine Morland	“ And is that likely to satisfy me , do you think ? ”
Catherine Morland	“ Where can he be ? ”
Catherine Morland	“ What do you mean ? ”
Catherine Morland	“ Where are you all going to ? ”
Catherine Morland	“ Something was said about it , I remember , ”
Catherine Morland	“ but really I did not expect you . ”
Catherine Morland	“ Yes , it does give a notion , ”
Catherine Morland	“ and that is , that you all drink a great deal more wine than I thought you did . However , I am sure James does not drink so much . ”
Catherine Morland	“ You do not really think , Mr. Thorpe , ”
Catherine Morland	“ that James ’s gig will break down ? ”
Catherine Morland	“ Break down ! oh , lord ! did you ever see such a little tittuppy thing in your life ? There is not a sound piece of iron about it . The wheels have been fairly worn out these ten years at least — and as for the body ! upon my soul , you might shake it to pieces yourself with a touch . It is the most devilish little rickety business I ever beheld ! thank God ! we have got a better . I would not be bound to go two miles in it for fifty thousand pounds . ”
Catherine Morland	“ Good heavens ! ”
Catherine Morland	“ Then pray let us turn back ; they will certainly meet with an accident if we go on . Do let us turn back , Mr. Thorpe ; stop and speak to my brother , and tell him how very unsafe it is . ”
Catherine Morland	“ Unsafe ! oh , lord ! what is there in that ? They will only get a roll if it does break down ; and there is plenty of dirt ; it will be excellent falling . Oh , curse it ! the carriage is safe enough , if a man knows how to drive it ; a thing of that sort in good hands will last above twenty years after it is fairly worn out . Lord bless you ! i would undertake for five pounds to drive it to York and back again , without losing a nail . ”
Catherine Morland	“ No , ”
Catherine Morland	“ he is not here ; I can not see him anywhere . ”
Catherine Morland	“ No , indeed I should not . ”
Catherine Morland	“ Indeed you do me injustice ; I would not have made so improper a remark upon any account ; and besides , I am sure it would never have entered my head . ”
Catherine Morland	“ You can not think , ”
Catherine Morland	“ how surprised I was to see him again . I felt so sure of his being quite gone away . ”
Catherine Morland	“ _ That _ never occurred to me ; and of course , not seeing him anywhere , I thought he must be gone . Was not the young lady he danced with on Monday a Miss Smith ? ”
Catherine Morland	“ I dare say she was very glad to dance . Do you think her pretty ? ”
Catherine Morland	“ He never comes to the pump - room , I suppose ? ”
Catherine Morland	“ I hope I shall have the pleasure of seeing you again soon , ”
Catherine Morland	“ Shall you be at the cotillion ball to - morrow ? ”
Catherine Morland	“ I am glad of it , for we shall all be there . ”
Catherine Morland	“ By heavens , if they do not , I will kick them out of the room for blockheads . What chap have you there ? ”
Catherine Morland	“ Tilney , ”
Catherine Morland	“ Hum — I do not know him . A good figure of a man ; well put together . Does he want a horse ? Here is a friend of mine , Sam Fletcher , has got one to sell that would suit anybody . A famous clever animal for the road — only forty guineas . I had fifty minds to buy it myself , for it is one of my maxims always to buy a good horse when I meet with one ; but it would not answer my purpose , it would not do for the field . I would give any money for a real good hunter . I have three now , the best that ever were backed . I would not take eight hundred guineas for them . Fletcher and I mean to get a house in Leicestershire , against the next season . It is so d — — uncomfortable , living at an inn . ”
Catherine Morland	“ Oh!”—but
Catherine Morland	“ Oh ! ”
Catherine Morland	“ No walk for me to - day , ”
Catherine Morland	“ but perhaps it may come to nothing , or it may hold up before twelve . ”
Catherine Morland	“ Oh ! that will not signify ; I never mind dirt . ”
Catherine Morland	“ It comes on faster and faster ! ”
Catherine Morland	“ So it does indeed . If it keeps raining , the streets will be very wet . ”
Catherine Morland	“ There are four umbrellas up already . How I hate the sight of an umbrella ! ”
Catherine Morland	“ They are disagreeable things to carry . I would much rather take a chair at any time . ”
Catherine Morland	“ It was such a nice - looking morning ! i felt so convinced it would be dry ! ”
Catherine Morland	“ Anybody would have thought so indeed . There will be very few people in the pump - room , if it rains all the morning . I hope Mr. Allen will put on his greatcoat when he goes , but I dare say he will not , for he had rather do anything in the world than walk out in a greatcoat ; I wonder he should dislike it , it must be so comfortable . ”
Catherine Morland	“ You will not be able to go , my dear . ”
Catherine Morland	“ I do not quite despair yet . I shall not give it up till a quarter after twelve . This is just the time of day for it to clear up , and I do think it looks a little lighter . There , it is twenty minutes after twelve , and now I _ shall _ give it up entirely . Oh ! that we had such weather here as they had at Udolpho , or at least in Tuscany and the south of France!—the night that poor St. Aubin died!—such beautiful weather ! ”
Catherine Morland	“ I doubt our being able to do so much , ”
Catherine Morland	“ Blaize Castle ! ”
Catherine Morland	“ What is that ? ”
Catherine Morland	“ What , is it really a castle , an old castle ? ”
Catherine Morland	“ But is it like what one reads of ? ”
Catherine Morland	“ But now really — are there towers and long galleries ? ”
Catherine Morland	“ Then I should like to see it ; but I cannot — I can not go . ”
Catherine Morland	“ We had better go back , Thorpe ; it is too late to go on to - day ; your sister thinks so as well as I. We have been exactly an hour coming from Pulteney Street , very little more than seven miles ; and , I suppose , we have at least eight more to go . It will never do . We set out a great deal too late . We had much better put it off till another day , and turn round . ”
Catherine Morland	“ No , he is not , ”
Catherine Morland	“ for I am sure he could not afford it . ”
Catherine Morland	“ Because he has not money enough . ”
Catherine Morland	“ Mrs. Allen , ”
Catherine Morland	“ will there be any harm in my calling on Miss Tilney to - day ? I shall not be easy till I have explained everything . ”
Catherine Morland	“ Go , by all means , my dear ; only put on a white gown ; Miss Tilney always wears white . ”
Catherine Morland	“ Oh , do not say Miss Tilney was not angry , ”
Catherine Morland	“ because I know she was ; for she would not see me this morning when I called ; I saw her walk out of the house the next minute after my leaving it ; I was hurt , but I was not affronted . Perhaps you did not know I had been there . ”
Catherine Morland	“ Do not urge me , Isabella . I am engaged to Miss Tilney . I can not go . ”
Catherine Morland	“ Nay , Catherine . I think you can not stand out any longer now . The sacrifice is not much ; and to oblige such a friend — I shall think you quite unkind , if you still refuse . ”
Catherine Morland	“ You have not ! ”
Catherine Morland	“ This will not do , ”
Catherine Morland	“ I can not submit to this . I must run after Miss Tilney directly and set her right . ”
Catherine Morland	“ Then I will go after them , ”
Catherine Morland	“ wherever they are I will go after them . It does not signify talking . If I could not be persuaded into doing what I thought wrong , I never will be tricked into it . ”
Catherine Morland	“ Let her go , let her go , if she will go . ”
Catherine Morland	“ Dear madam , ”
Catherine Morland	“ then why did not you tell me so before ? I am sure if I had known it to be improper , I would not have gone with Mr. Thorpe at all ; but I always hoped you would tell me , if you thought I was doing wrong . ”
Catherine Morland	“ But this was something of real consequence ; and I do not think you would have found me hard to persuade . ”
Catherine Morland	“ I never look at it , ”
Catherine Morland	“ without thinking of the south of France . ”
Catherine Morland	“ Oh ! no , I only mean what I have read about . It always puts me in mind of the country that Emily and her father travelled through , in The Mysteries of Udolpho . But you never read novels , I dare say ? ”
Catherine Morland	“ Why not ? ”
Catherine Morland	“ Because they are not clever enough for you — gentlemen read better books . ”
Catherine Morland	“ The person , be it gentleman or lady , who has not pleasure in a good novel , must be intolerably stupid . I have read all Mrs. Radcliffe ’s works , and most of them with great pleasure . The Mysteries of Udolpho , when I had once begun it , I could not lay down again ; I remember finishing it in two days — my hair standing on end the whole time . ”
Catherine Morland	“ Thank you , Eleanor — a most honourable testimony . You see , Miss Morland , the injustice of your suspicions . Here was I , in my eagerness to get on , refusing to wait only five minutes for my sister , breaking the promise I had made of reading it aloud , and keeping her in suspense at a most interesting part , by running away with the volume , which , you are to observe , was her own , particularly her own . I am proud when I reflect on it , and I think it must establish me in your good opinion . ”
Catherine Morland	“ It is _ amazingly ; _ it may well suggest _ amazement _ if they do — for they read nearly as many as women . I myself have read hundreds and hundreds . Do not imagine that you can cope with me in a knowledge of Julias and Louisas . If we proceed to particulars , and engage in the never - ceasing inquiry of ‘ Have you read this ? ’ and ‘ Have you read that ? ’ I shall soon leave you as far behind me as — what shall I say?—I want an appropriate simile.—as far as your friend Emily herself left poor Valancourt when she went with her aunt into Italy . Consider how many years I have had the start of you . I had entered on my studies at Oxford , while you were a good little girl working your sampler at home ! ”
Catherine Morland	“ The nicest — by which I suppose you mean the neatest . That must depend upon the binding . ”
Catherine Morland	“ I am sure , ”
Catherine Morland	“ I did not mean to say anything wrong ; but it _ is _ a nice book , and why should not I call it so ? ”
Catherine Morland	“ To say the truth , I do not much like any other . ”
Catherine Morland	“ That is , I can read poetry and plays , and things of that sort , and do not dislike travels . But history , real solemn history , I can not be interested in . Can you ? ”
Catherine Morland	“ I wish I were too . I read it a little as a duty , but it tells me nothing that does not either vex or weary me . The quarrels of popes and kings , with wars or pestilences , in every page ; the men all so good for nothing , and hardly any women at all — it is very tiresome : and yet I often think it odd that it should be so dull , for a great deal of it must be invention . The speeches that are put into the heroes ’ mouths , their thoughts and designs — the chief of all this must be invention , and invention is what delights me in other books . ”
Catherine Morland	“ You are fond of history ! and so are Mr. Allen and my father ; and I have two brothers who do not dislike it . So many instances within my small circle of friends is remarkable ! at this rate , I shall not pity the writers of history any longer . If people like to read their books , it is all very well , but to be at so much trouble in filling great volumes , which , as I used to think , nobody would willingly ever look into , to be labouring only for the torment of little boys and girls , always struck me as a hard fate ; and though I know it is all very right and necessary , I have often wondered at the person ’s courage that could sit down on purpose to do it . ”
Catherine Morland	“ You think me foolish to call instruction a torment , but if you had been as much used as myself to hear poor little children first learning their letters and then learning to spell , if you had ever seen how stupid they can be for a whole morning together , and how tired my poor mother is at the end of it , as I am in the habit of seeing almost every day of my life at home , you would allow that to _ torment _ and to _ instruct _ might sometimes be used as synonymous words . ”
Catherine Morland	“ I have heard that something very shocking indeed will soon come out in London . ”
Catherine Morland	“ I wish you could have gone too . It is a pity you could not all go . ”
Catherine Morland	“ Richmond ! ”
Catherine Morland	“ You must settle near Fullerton . You must be near us . ”
Catherine Morland	“ Shall not you be late at Devizes ? ”
Catherine Morland	“ Then why do you stay away so long ? ”
Catherine Morland	“ I am very sorry for it , ”
Catherine Morland	“ if I had known this before — ”
Catherine Morland	“ Do not be uneasy , Isabella , James will soon be here . ”
Catherine Morland	“ You shall certainly have the best in my power to give . But who are you looking for ? Are your sisters coming ? ”
Catherine Morland	“ But I thought , Isabella , you had something in particular to tell me ? ”
Catherine Morland	“ No , indeed , I can not . ”
Catherine Morland	“ With _ me _ , dear Isabella ! ”
Catherine Morland	“ No , he does not know what he is about , ”
Catherine Morland	“ he does not know the pain he is giving my brother . Not that James has ever told me so , but I am sure he is very uncomfortable . ”
Catherine Morland	“ Yes , very sure . ”
Catherine Morland	“ Is not it the same thing ? ”
Catherine Morland	“ Isabella is wrong . But I am sure she can not mean to torment , for she is very much attached to my brother . She has been in love with him ever since they first met , and while my father ’s consent was uncertain , she fretted herself almost into a fever . You know she must be attached to him . ”
Catherine Morland	“ I understand : she is in love with James , and flirts with Frederick . ”
Catherine Morland	“ Oh no , not flirts . A woman in love with one man can not flirt with another . ”
Catherine Morland	“ It is probable that she will neither love so well , nor flirt so well , as she might do either singly . The gentlemen must each give up a little . ”
Catherine Morland	“ Then you do not believe Isabella so very much attached to my brother ? ”
Catherine Morland	“ I can have no opinion on that subject . ”
Catherine Morland	“ But what can your brother mean ? If he knows her engagement , what can he mean by his behaviour ? ”
Catherine Morland	“ You are a very close questioner . ”
Catherine Morland	“ Am I ? I only ask what I want to be told . ”
Catherine Morland	“ But do you only ask what I can be expected to tell ? ”
Catherine Morland	“ Yes , I think so ; for you must know your brother ’s heart . ”
Catherine Morland	“ My brother ’s heart , as you term it , on the present occasion , I assure you I can only guess at . ”
Catherine Morland	“ Well ? ”
Catherine Morland	“ Well ! nay , if it is to be guesswork , let us all guess for ourselves . To be guided by second - hand conjecture is pitiful . The premises are before you . My brother is a lively and perhaps sometimes a thoughtless young man ; he has had about a week ’s acquaintance with your friend , and he has known her engagement almost as long as he has known her . ”
Catherine Morland	“ Well , ”
Catherine Morland	“ _ you _ may be able to guess at your brother ’s intentions from all this ; but I am sure I can not . But is not your father uncomfortable about it ? Does not he want Captain Tilney to go away ? Sure , if your father were to speak to him , he would go . ”
Catherine Morland	“ But how can that be ? ”
Catherine Morland	“ Are not you with her ? ”
Catherine Morland	“ How sorry you must be for that ! ”
Catherine Morland	“ Yes ; but besides your affection for her , you must be so fond of the abbey ! after being used to such a home as the abbey , an ordinary parsonage - house must be very disagreeable . ”
Catherine Morland	“ Miss Tilney , she was sure , would never put her into such a chamber as he had described ! she was not at all afraid . ”
Catherine Morland	“ No , indeed , ”
Catherine Morland	“ Mr. Allen ’s dining - parlour was not more than half as large , ”
Catherine Morland	“ Is it a pretty place ? ”
Catherine Morland	“ And ought it not , ”
Catherine Morland	“ to endear it to her husband ? Yet the General would not enter it . ”
Catherine Morland	“ So much the worse ! ”
Catherine Morland	“ I have been , ”
Catherine Morland	“ to see your mother ’s room . ”
Catherine Morland	“ No , nothing at all . I thought you did not mean to come back till to - morrow . ”
Catherine Morland	“ No , I was not . You have had a very fine day for your ride . ”
Catherine Morland	“ But your father , ”
Catherine Morland	“ was _ he _ afflicted ? ”
Catherine Morland	“ I am very glad of it , ”
Catherine Morland	“ it would have been very shocking ! ”
Catherine Morland	“ Believe me , ”
Catherine Morland	“ I have one favour to beg , ”
Catherine Morland	“ that , if your brother should be coming here , you will give me notice of it , that I may go away . ”
Catherine Morland	“ Yes ; I am sure I should be very sorry to leave you so soon , but something has happened that would make it very dreadful for me to be in the same house with Captain Tilney . ”
Catherine Morland	“ How quick you are ! ”
Catherine Morland	“ you have guessed it , I declare ! And yet , when we talked about it in Bath , you little thought of its ending so . Isabella — no wonder _ now _ I have not heard from her — Isabella has deserted my brother , and is to marry yours ! could you have believed there had been such inconstancy and fickleness , and everything that is bad in the world ? ”
Catherine Morland	“ It is very true , however ; you shall read James ’s letter yourself . Stay — There is one part — ”
Catherine Morland	“ No , read it yourself , ”
Catherine Morland	“ I do not know what I was thinking of ”
Catherine Morland	“ James only means to give me good advice . ”
Catherine Morland	“ Her mother is a very good sort of woman , ”
Catherine Morland	“ But perhaps , ”
Catherine Morland	“ though she has behaved so ill by our family , she may behave better by yours . Now she has really got the man she likes , she may be constant . ”
Catherine Morland	“ No , ”
Catherine Morland	“ I do not — ought I ? To say the truth , though I am hurt and grieved , that I can not still love her , that I am never to hear from her , perhaps never to see her again , I do not feel so very , very much afflicted as one would have thought . ”
Catherine Morland	“ And when do you think , sir , I may look forward to this pleasure ? I must be at Woodston on Monday to attend the parish meeting , and shall probably be obliged to stay two or three days . ”
Catherine Morland	“ Go away ! ”
Catherine Morland	“ And why ? ”
Catherine Morland	“ Oh ! not seriously ! ”
Catherine Morland	“ But how can you think of such a thing , after what the General said ? When he so particularly desired you not to give yourself any trouble , because _ anything _ would do . ”
Catherine Morland	“ hoped for the pleasure of her company for a much longer time — had been misled ( perhaps by her wishes ) to suppose that a much longer visit had been promised — and could not but think that if Mr. and Mrs. Morland were aware of the pleasure it was to her to have her there , they would be too generous to hasten her return . ”
Catherine Morland	“ Oh ! as to _ that _ , Papa and Mamma were in no hurry at all . As long as she was happy , they would always be satisfied . ”
Catherine Morland	“ Then why , might she ask , in such a hurry herself to leave them ? ”
Catherine Morland	“ Oh ! because she had been there so long . ”
Catherine Morland	“ Nay , if you can use such a word , I can urge you no farther . If you think it long — ”
Catherine Morland	“ Oh ! no , I do not indeed . For my own pleasure , I could stay with you as long again . ”
Catherine Morland	“ My dear Catherine , you must not — you must not indeed — ”
Catherine Morland	“ I am quite well . This kindness distracts me — I can not bear it — I come to you on such an errand ! ”
Catherine Morland	“ How shall I tell you ! oh ! how shall I tell you ! ”
Catherine Morland	“ My dear Eleanor , ”
Catherine Morland	“ do not be so distressed . A second engagement must give way to a first . I am very , very sorry we are to part — so soon , and so suddenly too ; but I am not offended , indeed I am not . I can finish my visit here , you know , at any time ; or I hope you will come to me . Can you , when you return from this lord ’s , come to Fullerton ? ”
Catherine Morland	“ Come when you can , then . ”
Catherine Morland	“ I could hardly believe my senses , when I heard it ; and no displeasure , no resentment that you can feel at this moment , however justly great , can be more than I myself — but I must not talk of what I felt . Oh ! that I could suggest anything in extenuation ! good God ! what will your father and mother say ! after courting you from the protection of real friends to this — almost double distance from your home , to have you driven out of the house , without the considerations even of decent civility ! dear , dear Catherine , in being the bearer of such a message , I seem guilty myself of all its insult ; yet , I trust you will acquit me , for you must have been long enough in this house to see that I am but a nominal mistress of it , that my real power is nothing . ”
Catherine Morland	“ Have I offended the General ? ”
Catherine Morland	“ they must have a sad time of it ; but as for anything else , it is no matter now ; Catherine is safe at home , and our comfort does not depend upon General Tilney . ”
Catherine Morland	“ Well , ”
Catherine Morland	“ I am glad I did not know of your journey at the time ; but now it is all over , perhaps there is no great harm done . It is always good for young people to be put upon exerting themselves ; and you know , my dear Catherine , you always were a sad little scatter - brained creature ; but now you must have been forced to have your wits about you , with so much changing of chaises and so forth ; and I hope it will appear that you have not left anything behind you in any of the pockets . ”
Catherine Morland	“ Yes , but _ that _ did not last long , ”
Catherine Morland	“ her head did not run upon Bath — much . ”
Catherine Morland	“ Then you are fretting about General Tilney , and that is very simple of you ; for ten to one whether you ever see him again . You should never fret about trifles . ”
Catherine Morland	silence—“I hope , my Catherine , you are not getting out of humour with home because it is not so grand as Northanger . That would be turning your visit into an evil indeed . Wherever you are you should always be contented , but especially at home , because there you must spend the most of your time . I did not quite like , at breakfast , to hear you talk so much about the French bread at Northanger . ”
Catherine Morland	“ I am sure I do not care about the bread . It is all the same to me what I eat . ”
Catherine Morland	“ There is a very clever essay in one of the books upstairs upon much such a subject , about young girls that have been spoilt for home by great acquaintance — The Mirror , I think . I will look it out for you some day or other , because I am sure it will do you good . ”
Catherine Morland	“ I wish you could dance , my dear — I wish you could get a partner . ”
Catherine Morland	“ It would have been very shocking to have it torn , ”
Catherine Morland	“ would not it ? It is such a delicate muslin . For my part I have not seen anything I like so well in the whole room , I assure you . ”
Catherine Morland	“ You have lost an hour , ”
Catherine Morland	“ it was only ten o’clock when we came from Tetbury . ”
Catherine Morland	“ He _ does _ look very hot , to be sure . ”
Catherine Morland	“ I am sure I can not guess at all . ”
Catherine Morland	“ Yes , ”
Catherine Morland	“ but you forget that your horse was included . ”
Catherine Morland	“ Yes , very ; I have hardly ever an opportunity of being in one ; but I am particularly fond of it . ”
Catherine Morland	“ But where are you going , Eleanor ? Why do you choose that cold , damp path to it ? Miss Morland will get wet . Our best way is across the park . ”
Catherine Morland	“ Her death must have been a great affliction ! ”
Catherine Morland	“ I was only thirteen when it happened ; and though I felt my loss perhaps as strongly as one so young could feel it , I did not , I could not , then know what a loss it was . ”
Catherine Morland	“ I have no sister , you know — and though Henry — though my brothers are very affectionate , and Henry is a great deal here , which I am most thankful for , it is impossible for me not to be often solitary . ”
Catherine Morland	“ To be sure you must miss him very much . ”
Catherine Morland	“ A mother would have been always present . A mother would have been a constant friend ; her influence would have been beyond all other . ”
Catherine Morland	“ Was she a very charming woman ? Was she handsome ? Was there any picture of her in the abbey ? And why had she been so partial to that grove ? Was it from dejection of spirits?”—were
Catherine Morland	“ our friends from Fullerton . ”
Catherine Morland	“ I was going to take you into what was my mother ’s room — the room in which she died — ”
Catherine Morland	“ It remains as it was , I suppose ? ”
Catherine Morland	“ Yes , entirely . ”
Catherine Morland	“ And how long ago may it be that your mother died ? ”
Catherine Morland	“ She has been dead these nine years . ”
Catherine Morland	“ You were with her , I suppose , to the last ? ”
Catherine Morland	“ My father , ”
Catherine Morland	“ often walks about the room in this way ; it is nothing unusual . ”
Catherine Morland	“ quite horrid . ”
Catherine Morland	“ How glad I shall be when you are all off . ”
Isabella Thorpe	“ for she must confess herself very partial to the profession ”
Isabella Thorpe	“ My dear creature , I am afraid I must leave you , your brother is so amazingly impatient to begin ; I know you will not mind my going away , and I dare say John will be back in a moment , and then you may easily find me out . ”
Isabella Thorpe	“ There , ”
Isabella Thorpe	“ you hear what your sister says , and yet you will not mind her . Well , remember that it is not my fault , if we set all the old ladies in Bath in a bustle . Come along , my dearest Catherine , for heaven ’s sake , and stand by me . ”
Isabella Thorpe	“ My dearest creature , ”
Isabella Thorpe	“ you have been at least three hours getting ready . I was afraid you were ill . What a delightful ball we had last night . I have a thousand things to say to you ; but make haste and get in , for I long to be off . ”
Isabella Thorpe	“ Henry ! ”
Isabella Thorpe	“ Yes , he does dance very well . ”
Isabella Thorpe	“ Do not be frightened , my dear Catherine , ”
Isabella Thorpe	“ but I am really going to dance with your brother again . I declare positively it is quite shocking . I tell him he ought to be ashamed of himself , but you and John must keep us in countenance . Make haste , my dear creature , and come to us . John is just walked off , but he will be back in a moment . ”
Isabella Thorpe	“ My dearest Catherine , you can not form an idea of the dirt ; come , you must go ; you can not refuse going now . ”
Isabella Thorpe	“ Yes , yes , every hole and corner . ”
Isabella Thorpe	“ Make yourself easy , there is no danger of that , for I heard Tilney hallooing to a man who was just passing by on horseback , that they were going as far as Wick Rocks . ”
Isabella Thorpe	“ Just as you please , my dear . ”
Isabella Thorpe	“ How I pity the poor creatures that are going there ! how glad I am that I am not amongst them ! i wonder whether it will be a full ball or not ! they have not begun dancing yet . I would not be there for all the world . It is so delightful to have an evening now and then to oneself . I dare say it will not be a very good ball . I know the Mitchells will not be there . I am sure I pity everybody that is . But I dare say , Mr. Morland , you long to be at it , do not you ? I am sure you do . Well , pray do not let anybody here be a restraint on you . I dare say we could do very well without you ; but you men think yourselves of such consequence . ”
Isabella Thorpe	“ Do not be so dull , my dearest creature , ”
Isabella Thorpe	“ You will quite break my heart . It was amazingly shocking , to be sure ; but the Tilneys were entirely to blame . Why were not they more punctual ? It was dirty , indeed , but what did that signify ? I am sure John and I should not have minded it . I never mind going through anything , where a friend is concerned ; that is my disposition , and John is just the same ; he has amazing strong feelings . Good heavens ! what a delightful hand you have got ! kings , I vow ! i never was so happy in my life ! i would fifty times rather you should have them than myself . ”
Isabella Thorpe	“ No , it would not be easy . I could not do it . There has been no prior engagement . ”
Isabella Thorpe	“ I can not help being jealous , Catherine , when I see myself slighted for strangers , I , who love you so excessively ! when once my affections are placed , it is not in the power of anything to change them . But I believe my feelings are stronger than anybody ’s ; I am sure they are too strong for my own peace ; and to see myself supplanted in your friendship by strangers does cut me to the quick , I own . These Tilneys seem to swallow up everything else . ”
Isabella Thorpe	“ No , no , no ! ”
Isabella Thorpe	“ that could not be , for Thorpe did not know that he might not go to town on Tuesday . ”
Isabella Thorpe	“ Very well , then there is an end of the party . If Catherine does not go , I can not . I can not be the only woman . I would not , upon any account in the world , do so improper a thing . ”
Isabella Thorpe	“ But why can not Mr. Thorpe drive one of his other sisters ? I dare say either of them would like to go . ”
Isabella Thorpe	“ I suspect , ”
Isabella Thorpe	“ there is no great struggle . ”
Isabella Thorpe	“ Well , I have settled the matter , and now we may all go to - morrow with a safe conscience . I have been to Miss Tilney , and made your excuses . ”
Isabella Thorpe	“ I have , upon my soul . Left her this moment . Told her you had sent me to say that , having just recollected a prior engagement of going to Clifton with us to - morrow , you could not have the pleasure of walking with her till Tuesday . She said very well , Tuesday was just as convenient to her ; so there is an end of all our difficulties . A pretty good thought of mine — hey ? ”
Isabella Thorpe	“ A most heavenly thought indeed ! now , my sweet Catherine , all our distresses are over ; you are honourably acquitted , and we shall have a most delightful party . ”
Isabella Thorpe	“ I am come in a great hurry — It was all a mistake — I never promised to go — I told them from the first I could not go.—I ran away in a great hurry to explain it.—I did not care what you thought of me.—I would not stay for the servant . ”
Isabella Thorpe	“ No ; I had just engaged myself to walk with Miss Tilney before they told me of it ; and therefore you know I could not go with them , could I ? ”
Isabella Thorpe	“ Yes , very much so indeed . Open carriages are nasty things . A clean gown is not five minutes ’ wear in them . You are splashed getting in and getting out ; and the wind takes your hair and your bonnet in every direction . I hate an open carriage myself . ”
Isabella Thorpe	“ Yes , my dear , a very odd appearance indeed . I can not bear to see it . ”
